segment_id,total_feminicide,total_homicide,total_felony_murder,total_bodily_harm,total_theft_cellphone,total_armed_robbery_cellphone,total_theft_auto,total_armed_robbery_auto
67135,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
67136,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
67137,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0
67139,0.0,0.0,0.0,0.0,0.0,15.0,5.0,10.0
67142,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0
67143,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
67145,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
67146,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
67147,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
67148,0.0,0.0,0.0,0.0,10.0,5.0,0.0,10.0
67150,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0
67151,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0
67152,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0
67159,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0
67160,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
67161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
67163,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
67165,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
67167,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0
67169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
67170,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0
67171,0.0,0.0,0.0,0.0,0.0,15.0,5.0,5.0
67172,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0
67176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
67177,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
69297,0.0,0.0,0.0,0.0,10.0,35.0,5.0,30.0
69307,0.0,0.0,0.0,0.0,0.0,20.0,0.0,25.0
69308,0.0,0.0,0.0,0.0,5.0,10.0,0.0,10.0
69700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
69703,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
69704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
69706,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
69709,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
69710,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
69711,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
69717,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
69720,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0
69721,0.0,0.0,0.0,0.0,0.0,15.0,5.0,5.0
69723,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0
69724,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0
69727,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
69728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
69729,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0
69730,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
69731,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
69732,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0
69733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
69735,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0
69737,0.0,0.0,0.0,0.0,0.0,15.0,0.0,5.0
69738,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0
69739,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0
69740,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
69744,0.0,0.0,0.0,0.0,0.0,5.0,15.0,0.0
69745,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
69746,0.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0
69748,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0
69749,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
69758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
69760,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
69761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
69765,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
69766,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
69767,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0
69771,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
69773,0.0,0.0,0.0,0.0,0.0,20.0,0.0,5.0
69774,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
69776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
69777,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
70455,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
70457,0.0,0.0,0.0,0.0,5.0,10.0,5.0,20.0
70458,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0
70459,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0
70460,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
70461,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
70463,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
70465,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
70467,0.0,5.0,0.0,0.0,5.0,0.0,0.0,10.0
70469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
71804,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
71806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
71811,0.0,0.0,0.0,0.0,5.0,45.0,20.0,20.0
71820,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
71821,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0
71822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
71825,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
71826,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
71828,0.0,0.0,0.0,0.0,10.0,5.0,5.0,10.0
71829,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
71830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
71837,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
71846,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
71848,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
71850,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0
71852,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
71853,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0
71854,0.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0
71856,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
71858,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
71860,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
71862,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
71865,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10.0
71866,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
71867,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
71868,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0
71871,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
71874,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
71876,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0
71878,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
71881,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
71890,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
74395,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
74396,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
74397,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
74442,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
74461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
74498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
74499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
74503,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0
74561,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0
74565,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
96634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
96636,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
96642,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
96647,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0
96648,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
96649,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
96651,0.0,0.0,0.0,0.0,0.0,15.0,0.0,5.0
96652,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
96653,0.0,0.0,0.0,0.0,0.0,15.0,0.0,5.0
96662,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
96663,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
96664,0.0,0.0,0.0,0.0,5.0,10.0,0.0,5.0
96665,0.0,0.0,0.0,0.0,0.0,10.0,5.0,10.0
96668,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0
96671,0.0,0.0,0.0,0.0,0.0,10.0,5.0,5.0
96672,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
96674,0.0,0.0,0.0,0.0,5.0,5.0,0.0,15.0
96675,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
96677,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0
96679,0.0,0.0,0.0,0.0,0.0,5.0,5.0,25.0
96680,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
96682,0.0,0.0,0.0,0.0,5.0,20.0,0.0,15.0
96720,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
96725,0.0,0.0,0.0,0.0,5.0,30.0,5.0,10.0
96732,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
96735,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
96736,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
96742,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
96743,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
96754,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
96755,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
96757,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
96758,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
96761,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0
96762,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0
96763,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
96764,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
96765,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
96767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
96768,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
96773,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
96774,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
96775,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
96776,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
96777,0.0,0.0,0.0,0.0,0.0,10.0,5.0,5.0
96778,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
96786,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
96792,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
96793,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
96794,0.0,0.0,0.0,0.0,5.0,0.0,0.0,15.0
96795,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
96801,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
96804,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0
96805,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
96807,0.0,0.0,0.0,0.0,0.0,20.0,0.0,15.0
96808,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
96813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
96826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
96827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
96831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
96834,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
96835,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
96844,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0
96846,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0
96855,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10.0
96856,0.0,0.0,0.0,0.0,0.0,15.0,10.0,15.0
96857,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0
96863,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
96869,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
96875,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0
96876,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0
96881,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
96882,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
96889,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
96898,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
96899,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0
96904,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
96914,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
96919,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0
96921,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
96922,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
96923,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0
96926,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
96927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
96928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
96929,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
96930,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
96933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
96936,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
96939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
96947,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
96957,0.0,0.0,0.0,0.0,0.0,15.0,0.0,5.0
96961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
96963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
96966,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
96967,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
96974,0.0,0.0,0.0,0.0,0.0,10.0,5.0,10.0
96975,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0
96976,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
96978,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
96979,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0
96991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
96996,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
97003,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0
97020,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
97025,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
97026,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
97030,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
97038,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
97042,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
97043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
97047,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
97053,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
97055,0.0,0.0,0.0,0.0,0.0,15.0,0.0,5.0
97056,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0
97057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
97058,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
97071,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0
97076,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
97080,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
97094,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
97101,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
97102,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
97106,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
97107,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
97108,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0
97109,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
97113,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
97116,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
97118,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
97119,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
97122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
97125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
97128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
97147,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
97148,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
97149,0.0,0.0,0.0,0.0,0.0,20.0,0.0,5.0
97159,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
97161,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
97166,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0
97168,0.0,0.0,0.0,0.0,0.0,15.0,0.0,5.0
97169,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
97170,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
97171,0.0,0.0,0.0,0.0,0.0,15.0,0.0,5.0
97172,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0
97173,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
97182,0.0,0.0,0.0,0.0,5.0,30.0,15.0,10.0
97184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
97187,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
97188,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0
97190,0.0,0.0,0.0,0.0,0.0,45.0,0.0,50.0
97191,0.0,0.0,0.0,0.0,5.0,95.0,0.0,45.0
97192,0.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0
97193,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
97194,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0
97195,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
97197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
97198,0.0,0.0,0.0,0.0,0.0,15.0,0.0,5.0
97199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
97200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
97203,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0
97204,0.0,0.0,0.0,0.0,5.0,20.0,15.0,30.0
97205,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0
97206,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0
97207,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
97209,0.0,0.0,0.0,0.0,0.0,10.0,5.0,15.0
97210,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
97211,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
97212,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
97213,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
97214,0.0,0.0,0.0,0.0,0.0,15.0,0.0,40.0
97217,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
97218,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
97219,0.0,0.0,0.0,0.0,5.0,5.0,5.0,10.0
97226,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
97227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
97230,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
97232,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
97233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
97234,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
97236,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0
97237,0.0,0.0,0.0,0.0,0.0,15.0,20.0,15.0
97242,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
97244,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
97245,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0
97247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
97251,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
97257,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
97258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
97259,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0
97260,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
97261,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
97264,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
97265,0.0,0.0,0.0,0.0,5.0,10.0,0.0,5.0
97266,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
97268,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
97269,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
97270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
97271,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
97272,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0
97273,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
97274,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
97281,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
97291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
97292,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
97295,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0
97296,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
97301,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0
97302,0.0,0.0,0.0,0.0,5.0,30.0,0.0,10.0
97307,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
97308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
97309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
97310,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
97311,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
97314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
97316,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
97317,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
97318,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0
97320,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0
97321,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
97322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
97323,0.0,0.0,0.0,0.0,5.0,15.0,0.0,10.0
97324,0.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0
97331,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
97333,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0
97334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
97335,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
97347,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0
97348,0.0,0.0,0.0,0.0,0.0,40.0,0.0,25.0
97349,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0
97362,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
97390,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0
97392,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
97394,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10.0
97395,0.0,0.0,0.0,0.0,10.0,0.0,5.0,0.0
97396,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
97397,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
97398,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
97399,0.0,0.0,0.0,0.0,0.0,10.0,5.0,5.0
97400,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
97404,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
97405,0.0,0.0,0.0,0.0,5.0,5.0,0.0,15.0
97407,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
97415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
97416,0.0,0.0,0.0,0.0,0.0,65.0,0.0,35.0
97423,0.0,0.0,0.0,0.0,5.0,45.0,5.0,25.0
97424,0.0,5.0,0.0,0.0,0.0,55.0,15.0,45.0
97425,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
97426,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0
97428,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0
97429,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
97431,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
97432,0.0,0.0,0.0,0.0,5.0,15.0,15.0,15.0
97433,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0
97435,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
97436,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
97437,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0
97442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
97443,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0
97444,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
97447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
97455,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
97457,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
97458,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0
97459,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0
97466,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0
97467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
97468,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0
97470,0.0,0.0,0.0,0.0,5.0,30.0,0.0,5.0
97471,0.0,0.0,0.0,0.0,0.0,20.0,0.0,5.0
97472,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0
97473,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
97474,0.0,0.0,0.0,0.0,0.0,15.0,5.0,10.0
97476,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
97477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
97479,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
97480,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0
